age_bracket,travelling_with,female_count,male_count,key_activity,trip_purpose,first_time_visitor,mainland_nights,island_nights,tour_arrangement,transport_package_international,source_of_info,package_accomodation,food_package,transport_package_mx,sightseeing_package,guided_tour_package,insurance_package,days_before_booked,weather_at_arrival,tour_length,special_requirements,total_travellers,spending,total_nights,booked_late,ratio,category
35,3,1.0,1.0,1,5,1,3,0,0,0,4,0,0,0,0,0,0,22,2,40,2,2.0,7.781739015,3,0,1.0,2.0
21,2,1.0,1.0,3,5,1,3,11,0,0,5,0,0,0,0,0,0,75,1,3,1,2.0,6.66460256,14,0,1.0,0.0
35,3,1.0,2.0,4,1,1,21,0,1,1,5,2,2,1,0,1,1,11,2,40,1,3.0,4.615932526,21,0,2.0,0.0
55,2,1.0,1.0,1,5,1,13,0,1,1,5,2,2,1,1,1,0,75,2,3,1,2.0,6.317842213,13,0,1.0,0.0
55,2,1.0,1.0,3,5,1,0,7,1,0,5,0,0,0,0,0,0,100,2,10,1,2.0,6.66460256,7,0,1.0,0.0
55,2,1.0,1.0,1,5,0,9,4,1,1,5,2,2,1,1,1,2,100,2,22,1,2.0,10.49669737,13,0,1.0,0.0
35,2,1.0,1.0,1,5,1,6,4,1,0,5,2,2,0,1,1,0,100,2,40,1,2.0,13.98126763,10,0,1.0,1.0
35,1,1.0,0.0,1,5,1,9,0,1,1,5,2,2,1,0,1,2,75,2,10,1,1.0,10.49669737,9,0,0.0,0.0
35,1,0.0,1.0,4,2,0,3,0,0,0,3,0,0,0,0,0,0,11,1,40,1,1.0,4.615932526,3,0,12.0,1.0
35,3,2.0,0.0,3,5,1,0,13,0,0,5,0,0,0,0,0,0,22,1,40,1,2.0,5.646109133,13,0,0.0,0.0
35,1,0.0,1.0,6,4,0,2,0,0,0,4,0,0,0,0,0,0,75,1,10,1,1.0,4.263060223,2,0,12.0,2.0
55,2,1.0,1.0,3,5,1,5,3,1,1,5,2,2,1,1,1,0,100,2,10,1,2.0,10.49669737,8,0,1.0,0.0
35,2,1.0,1.0,1,5,1,7,0,1,1,5,2,2,1,1,1,2,75,2,20,1,2.0,10.49669737,7,0,1.0,0.0
21,1,1.0,0.0,5,4,1,4,0,0,0,4,0,0,0,0,0,0,75,2,40,1,1.0,6.084577464,4,0,0.0,2.0
35,1,1.0,0.0,1,2,1,7,0,0,0,4,0,0,0,0,0,0,100,3,3,1,1.0,13.98126763,7,0,0.0,1.0
55,2,1.0,1.0,3,5,0,2,4,1,1,5,2,2,1,0,0,0,75,2,10,1,2.0,10.49669737,6,0,1.0,0.0
35,1,1.0,0.0,4,2,1,3,1,0,0,4,0,0,0,0,0,1,45,2,3,1,1.0,10.49669737,4,0,0.0,1.0
35,1,0.0,1.0,1,1,0,2,0,0,0,4,0,0,0,0,0,0,75,2,40,1,1.0,4.760582619,2,0,12.0,1.0
35,2,1.0,1.0,1,5,1,9,0,1,0,5,2,2,1,1,1,0,75,2,40,1,2.0,6.66460256,9,0,1.0,0.0
55,3,0.0,1.0,2,5,1,9,0,1,1,4,2,2,1,1,1,0,22,3,10,1,1.0,10.49669737,9,0,12.0,1.0
35,3,0.0,3.0,2,5,1,10,0,1,0,5,2,2,1,0,1,0,75,2,10,1,3.0,6.66460256,10,0,12.0,1.0
35,2,1.0,1.0,4,5,1,0,7,1,1,5,2,2,1,0,0,2,22,2,20,1,2.0,6.66460256,7,0,1.0,0.0
35,2,1.0,1.0,5,5,1,0,7,1,1,5,2,2,1,0,0,2,100,2,3,1,2.0,4.791641623,7,0,1.0,0.0
21,1,1.0,0.0,2,5,1,6,4,0,0,4,0,0,0,0,0,0,45,2,10,2,1.0,10.49669737,10,0,0.0,1.0
35,3,2.0,0.0,1,5,1,13,0,1,1,4,2,2,1,1,1,0,100,2,22,2,2.0,1.800526697,13,0,0.0,0.0
35,1,0.0,1.0,1,4,0,14,0,0,0,4,0,0,0,0,0,0,100,3,22,1,1.0,6.084577464,14,0,12.0,2.0
21,1,0.0,1.0,1,5,1,29,0,0,0,5,0,0,0,0,0,0,75,2,10,1,1.0,3.191467487,29,0,12.0,1.0
35,3,3.0,0.0,1,5,1,9,2,1,1,4,2,0,1,1,1,0,45,2,10,1,3.0,3.191467487,11,0,0.0,0.0
55,3,1.0,1.0,3,4,0,4,5,0,0,4,0,0,0,0,0,0,75,2,10,1,2.0,10.4579401,9,0,1.0,1.0
55,2,1.0,1.0,3,5,1,6,14,0,0,5,0,0,0,0,0,0,75,2,22,1,2.0,6.317842213,20,0,1.0,1.0
55,2,1.0,1.0,1,5,1,11,0,1,1,5,2,2,1,1,1,1,75,2,22,1,2.0,6.317842213,11,0,1.0,0.0
55,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,1,1,1,2,100,2,3,1,2.0,4.791641623,7,0,1.0,0.0
35,1,1.0,0.0,1,5,0,9,0,1,1,4,2,2,1,1,1,0,22,2,40,1,1.0,3.221345731,9,0,0.0,0.0
35,3,1.0,2.0,1,5,1,9,4,1,1,5,2,2,1,1,1,2,45,2,10,1,3.0,6.521512483,13,0,2.0,0.0
35,2,1.0,1.0,3,5,1,0,5,1,1,5,2,2,0,0,0,2,100,2,10,1,2.0,4.791641623,5,0,1.0,0.0
55,2,1.0,1.0,6,3,0,6,0,0,0,3,0,0,0,0,0,0,100,2,40,2,2.0,6.359114199,6,0,1.0,2.0
55,1,0.0,1.0,3,1,0,7,3,0,0,4,0,0,0,0,0,0,11,2,10,1,1.0,7.781739015,10,0,12.0,1.0
21,1,1.0,0.0,3,5,0,11,4,0,0,5,0,0,0,0,0,0,45,2,10,1,1.0,6.317842213,15,0,0.0,1.0
35,1,1.0,0.0,3,2,0,5,0,0,0,4,0,0,0,0,0,0,100,2,10,1,1.0,6.084577464,5,0,0.0,1.0
35,2,1.0,1.0,1,5,1,9,9,0,0,4,0,0,0,0,0,0,75,2,40,1,2.0,6.317842213,18,0,1.0,0.0
55,2,1.0,1.0,1,5,1,4,10,1,1,5,2,2,1,1,1,0,75,1,10,1,2.0,6.66460256,14,0,1.0,1.0
55,3,4.0,2.0,1,5,1,7,7,1,1,4,2,2,1,1,1,0,100,2,10,2,6.0,12.61172188,14,0,0.5,0.0
35,3,1.0,2.0,2,5,1,15,10,0,0,5,0,0,0,0,0,0,100,2,40,1,3.0,6.521512483,25,0,2.0,0.0
35,3,5.0,1.0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,45,2,40,1,6.0,7.781739015,1,0,0.2,1.0
35,3,2.0,1.0,1,5,0,7,4,1,1,5,2,0,1,1,1,2,22,2,40,1,3.0,10.49669737,11,0,0.5,0.0
55,2,1.0,1.0,3,5,1,10,4,1,0,5,0,0,0,0,0,0,75,3,10,1,2.0,10.49669737,14,0,1.0,0.0
21,3,2.0,0.0,5,5,1,3,9,1,1,5,2,2,1,1,1,0,75,2,10,1,2.0,10.49669737,12,0,0.0,0.0
55,1,0.0,1.0,6,1,0,7,0,0,0,4,0,0,0,1,0,0,75,2,3,1,1.0,5.646109133,7,0,12.0,1.0
35,2,1.0,1.0,2,5,1,0,14,1,1,5,2,2,1,0,0,0,75,2,3,1,2.0,6.66460256,14,0,1.0,0.0
55,2,1.0,1.0,3,4,0,30,0,0,0,4,0,0,0,0,0,0,4,2,3,1,2.0,10.49669737,30,1,1.0,1.0
35,3,2.0,2.0,1,5,1,9,0,1,0,5,2,2,1,1,1,0,75,3,22,1,4.0,8.356929506,9,0,1.0,0.0
55,1,0.0,1.0,1,2,1,8,0,1,1,5,2,2,1,0,0,0,100,3,40,1,1.0,10.49669737,8,0,12.0,0.0
21,1,0.0,1.0,2,2,1,3,0,0,0,4,0,0,0,0,0,0,100,3,3,1,1.0,6.084577464,3,0,12.0,1.0
35,1,1.0,0.0,1,5,1,7,3,1,1,5,1,2,1,1,1,0,75,2,10,1,1.0,6.521512483,10,0,0.0,0.0
70,3,1.0,3.0,1,5,1,9,0,1,1,5,2,1,1,1,1,0,45,2,40,1,4.0,6.521512483,9,0,3.0,0.0
35,2,1.0,1.0,1,5,1,6,4,1,1,5,2,2,1,1,1,2,45,2,10,2,2.0,10.49669737,10,0,1.0,0.0
35,1,1.0,0.0,1,3,0,3,0,0,0,4,0,0,0,0,0,0,100,2,40,1,1.0,4.760582619,3,0,0.0,1.0
21,1,1.0,0.0,2,5,1,13,0,1,1,4,2,2,1,1,1,0,75,2,40,1,1.0,10.49669737,13,0,0.0,0.0
35,3,2.0,1.0,3,5,1,0,14,1,1,5,2,2,1,0,0,0,100,2,40,1,3.0,6.66460256,14,0,0.5,1.0
35,1,1.0,0.0,2,4,1,7,0,1,1,5,2,2,1,1,1,0,22,2,10,1,1.0,13.98126763,7,0,0.0,0.0
21,1,0.0,1.0,3,5,0,12,0,0,0,4,0,0,0,0,0,1,45,1,40,1,1.0,7.781739015,12,0,12.0,1.0
21,3,1.0,0.0,1,5,1,10,4,1,0,3,2,2,1,1,0,0,75,2,40,1,1.0,7.885848025,14,0,0.0,0.0
35,1,0.0,1.0,3,5,0,2,0,0,0,4,0,0,0,0,0,0,45,3,3,2,1.0,7.781739015,2,0,12.0,2.0
35,1,0.0,1.0,3,1,1,2,0,0,0,4,0,0,0,0,0,0,100,3,10,1,1.0,6.359114199,2,0,12.0,1.0
35,1,1.0,0.0,3,4,1,26,6,0,0,5,0,0,0,0,0,0,75,2,3,1,1.0,6.521512483,32,0,0.0,1.0
55,2,1.0,1.0,3,5,1,10,5,1,1,5,2,0,1,1,1,0,22,2,3,2,2.0,6.521512483,15,0,1.0,0.0
35,2,1.0,1.0,3,2,0,15,0,1,1,3,2,1,0,0,0,0,100,2,20,1,2.0,4.615932526,15,0,1.0,0.0
55,1,0.0,1.0,1,1,0,45,0,1,1,4,2,0,0,0,0,0,100,2,40,1,1.0,10.49669737,45,0,12.0,0.0
55,1,0.0,1.0,2,5,1,9,0,1,1,4,2,2,1,1,0,0,100,2,10,1,1.0,5.646109133,9,0,12.0,0.0
35,2,1.0,1.0,3,4,0,0,90,0,0,4,0,0,0,0,0,0,75,1,40,1,2.0,10.49669737,90,0,1.0,0.0
35,2,1.0,1.0,3,5,0,13,0,0,0,4,0,0,0,0,0,0,75,2,3,1,2.0,6.359114199,13,0,1.0,1.0
35,3,2.0,0.0,2,5,1,16,0,1,1,5,2,2,1,1,1,2,22,2,10,1,2.0,10.49669737,16,0,0.0,0.0
35,1,1.0,0.0,2,5,1,7,0,1,1,5,2,2,1,0,0,0,75,2,10,2,1.0,10.49669737,7,0,0.0,1.0
70,3,2.0,0.0,1,5,1,13,0,1,1,5,2,2,1,1,1,0,22,2,22,1,2.0,8.356929506,13,0,0.0,0.0
55,1,1.0,0.0,6,4,0,0,25,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,10.49669737,25,0,0.0,1.0
55,3,0.0,2.0,1,5,1,11,5,1,1,5,2,2,1,1,1,2,75,2,10,1,2.0,4.791641623,16,0,12.0,0.0
35,1,1.0,0.0,1,5,0,7,0,0,0,5,0,0,0,0,0,0,75,2,10,1,1.0,10.49669737,7,0,0.0,1.0
35,2,1.0,1.0,3,5,1,0,7,0,0,4,0,0,0,0,0,0,75,1,10,1,2.0,7.781739015,7,0,1.0,1.0
35,2,1.0,1.0,1,5,1,7,5,1,1,5,2,2,1,1,1,0,100,2,40,1,2.0,6.521512483,12,0,1.0,0.0
70,2,1.0,1.0,1,5,1,7,0,1,1,5,2,2,1,1,1,0,75,2,22,1,2.0,13.98126763,7,0,1.0,0.0
35,1,0.0,1.0,6,1,0,0,3,0,0,1,0,0,0,0,0,0,22,2,3,1,1.0,6.359114199,3,0,12.0,2.0
55,3,0.0,2.0,1,5,0,7,0,1,0,5,2,2,1,0,1,0,22,2,40,1,2.0,13.98126763,7,0,12.0,0.0
35,3,1.0,1.0,1,5,1,4,4,1,0,5,2,2,1,0,1,0,4,2,10,1,2.0,10.49669737,8,1,1.0,1.0
35,1,1.0,0.0,2,2,0,4,0,0,0,5,0,0,0,0,0,0,22,2,10,1,1.0,6.413612406,4,0,0.0,1.0
55,1,0.0,1.0,4,1,0,10,0,0,0,3,0,0,0,0,0,0,100,2,20,1,1.0,10.49669737,10,0,12.0,1.0
35,2,1.0,1.0,3,5,1,10,10,0,0,4,0,0,0,0,0,0,75,2,3,1,2.0,5.69267197,20,0,1.0,1.0
55,2,1.0,0.0,1,5,1,6,0,1,1,5,2,2,1,1,1,0,75,2,40,1,1.0,6.66460256,6,0,0.0,0.0
70,2,1.0,1.0,2,2,0,14,0,1,0,5,2,2,0,1,1,0,45,2,40,1,2.0,12.61172188,14,0,1.0,0.0
35,1,0.0,1.0,3,1,0,6,0,0,0,4,0,0,0,0,0,0,100,2,10,2,1.0,6.359114199,6,0,12.0,1.0
35,1,0.0,1.0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,100,2,40,1,1.0,6.66460256,4,0,12.0,1.0
35,1,0.0,1.0,1,4,0,4,0,0,0,4,0,0,0,0,0,0,100,2,10,2,1.0,10.49669737,4,0,12.0,1.0
35,1,0.0,1.0,5,5,1,13,0,0,0,5,0,0,0,0,0,0,100,3,40,2,1.0,6.521512483,13,0,12.0,1.0
55,2,1.0,1.0,1,5,1,5,0,1,1,5,2,2,1,1,0,0,75,2,10,1,2.0,6.521512483,5,0,1.0,0.0
35,1,0.0,1.0,3,1,0,4,0,0,0,4,0,0,0,0,0,0,100,2,40,1,1.0,6.359114199,4,0,12.0,1.0
35,2,1.0,1.0,1,5,1,53,7,0,0,5,0,0,0,0,0,0,75,2,10,1,2.0,6.521512483,60,0,1.0,0.0
35,1,0.0,1.0,6,3,1,2,0,0,0,4,0,0,0,0,0,0,100,2,40,1,1.0,4.760582619,2,0,12.0,2.0
35,2,1.0,1.0,3,5,1,4,14,1,1,5,2,2,1,0,0,0,75,2,20,2,2.0,6.66460256,18,0,1.0,0.0
9,1,1.0,0.0,1,4,1,9,0,1,1,5,2,2,1,0,1,0,100,2,10,2,1.0,10.49669737,9,0,0.0,0.0
55,3,6.0,0.0,1,5,1,13,0,1,0,4,2,2,0,1,1,0,100,2,10,2,6.0,10.49669737,13,0,0.0,0.0
35,1,0.0,1.0,3,1,0,3,0,0,0,4,0,0,0,0,0,0,100,1,40,2,1.0,5.971244357,3,0,12.0,1.0
35,3,1.0,0.0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,75,2,3,2,1.0,10.49669737,4,0,0.0,1.0
55,2,1.0,1.0,2,5,0,11,0,1,0,3,2,2,1,1,1,2,45,3,22,1,2.0,13.98126763,11,0,1.0,0.0
21,1,1.0,0.0,2,5,1,17,6,0,0,5,0,0,0,0,0,0,100,3,3,2,1.0,10.49669737,23,0,0.0,1.0
21,3,2.0,0.0,3,5,1,42,14,0,0,4,0,0,0,0,0,0,22,2,22,1,2.0,5.69267197,56,0,0.0,1.0
35,1,3.0,0.0,4,2,0,8,0,1,0,4,2,0,0,0,0,0,75,3,10,1,3.0,6.359114199,8,0,0.0,2.0
55,2,1.0,1.0,1,5,1,5,0,1,0,5,2,2,1,1,1,0,45,2,40,1,2.0,10.49669737,5,0,1.0,0.0
55,1,1.0,0.0,3,4,0,2,0,0,0,4,0,0,0,0,0,0,75,3,10,1,1.0,5.646109133,2,0,0.0,1.0
55,1,1.0,0.0,6,1,0,0,4,0,0,3,0,0,0,0,0,0,22,3,22,1,1.0,5.646109133,4,0,0.0,1.0
55,3,3.0,2.0,1,5,1,16,4,1,1,5,2,2,1,1,0,0,75,1,10,1,5.0,4.791641623,20,0,0.6666666666666666,0.0
35,3,2.0,3.0,5,5,1,6,7,1,1,4,2,2,0,0,0,0,22,2,40,1,5.0,6.66460256,13,0,1.5,0.0
35,1,0.0,1.0,2,2,0,55,0,0,0,2,0,0,0,0,0,0,100,2,10,1,1.0,4.615932526,55,0,12.0,1.0
55,2,1.0,1.0,1,5,1,7,4,1,1,5,2,2,1,0,1,2,75,2,10,1,2.0,6.521512483,11,0,1.0,0.0
35,2,1.0,1.0,1,5,1,6,6,1,1,5,2,2,1,1,1,0,75,2,10,2,2.0,5.69267197,12,0,1.0,0.0
35,3,2.0,2.0,5,5,1,0,7,1,1,5,1,2,1,1,1,0,75,3,10,1,4.0,6.66460256,7,0,1.0,0.0
55,1,1.0,0.0,1,5,1,6,0,1,1,5,2,2,1,1,1,0,45,2,10,1,1.0,13.98126763,6,0,0.0,1.0
35,1,1.0,0.0,1,5,1,47,0,1,1,5,2,2,1,1,1,2,75,2,22,1,1.0,13.98126763,47,0,0.0,0.0
70,2,1.0,1.0,1,3,1,9,0,1,1,4,2,2,1,0,1,0,75,2,3,1,2.0,10.49669737,9,0,1.0,1.0
55,3,3.0,2.0,3,5,1,0,6,0,1,5,2,0,0,0,0,0,75,2,10,1,5.0,10.49669737,6,0,0.6666666666666666,0.0
55,3,6.0,0.0,6,4,0,21,0,0,0,3,0,0,0,0,0,0,45,1,22,1,6.0,10.4579401,21,0,0.0,1.0
21,1,0.0,1.0,5,5,1,11,3,0,0,4,0,0,0,0,0,0,45,3,40,1,1.0,10.49669737,14,0,12.0,2.0
35,1,1.0,0.0,1,5,1,9,3,0,0,4,0,0,0,0,0,0,100,2,40,1,1.0,10.49669737,12,0,0.0,1.0
21,1,1.0,0.0,2,5,1,12,5,1,1,5,2,2,1,1,0,2,75,2,10,1,1.0,10.49669737,17,0,0.0,0.0
35,3,1.0,3.0,3,5,1,9,10,1,1,5,2,2,1,1,0,0,100,2,3,1,4.0,6.317842213,19,0,3.0,0.0
35,1,0.0,1.0,6,4,0,35,0,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,4.263060223,35,0,12.0,2.0
35,1,0.0,1.0,3,1,1,13,0,0,0,4,0,0,0,0,0,0,75,2,40,1,1.0,6.084577464,13,0,12.0,1.0
35,2,1.0,1.0,1,5,1,9,0,1,0,5,2,2,1,1,1,0,22,2,10,2,2.0,3.221345731,9,0,1.0,0.0
21,1,0.0,1.0,2,5,1,10,0,1,1,4,2,2,1,1,1,1,100,2,40,1,1.0,10.49669737,10,0,12.0,0.0
35,3,2.0,2.0,1,5,1,5,3,1,1,5,2,2,1,1,1,0,75,2,3,2,4.0,6.521512483,8,0,1.0,1.0
35,3,2.0,0.0,3,5,1,0,1,1,1,4,2,0,0,0,0,0,100,2,10,1,2.0,7.781739015,1,0,0.0,1.0
55,2,1.0,1.0,1,5,1,3,0,1,1,5,2,2,1,1,1,0,22,2,40,1,2.0,8.356929506,3,0,1.0,0.0
35,1,0.0,1.0,4,1,1,10,0,0,0,5,0,0,0,0,0,0,11,2,40,1,1.0,6.359114199,10,0,12.0,1.0
55,1,0.0,1.0,1,2,1,2,0,0,0,4,0,0,0,0,0,0,45,3,10,1,1.0,3.191467487,2,0,12.0,1.0
35,3,1.0,2.0,3,5,1,16,4,1,1,5,2,0,0,1,0,2,22,2,40,1,3.0,4.791641623,20,0,2.0,0.0
70,3,5.0,7.0,1,5,0,11,0,1,1,5,2,2,1,0,1,2,11,2,40,2,12.0,6.521512483,11,0,1.4,0.0
35,1,0.0,1.0,3,5,0,13,0,0,0,4,0,0,0,0,0,0,22,2,40,1,1.0,6.084577464,13,0,12.0,2.0
55,1,0.0,1.0,3,2,0,5,0,0,0,5,0,0,0,0,0,0,22,2,3,1,1.0,10.49669737,5,0,12.0,1.0
35,3,3.0,1.0,3,5,1,0,14,1,0,5,2,2,0,1,0,0,22,2,40,1,4.0,6.66460256,14,0,0.3333333333333333,0.0
21,3,2.0,0.0,1,4,1,8,4,1,0,5,2,2,1,1,1,1,75,2,10,1,2.0,13.98126763,12,0,0.0,1.0
21,1,0.0,1.0,2,5,1,13,3,1,1,5,2,2,1,1,0,0,22,2,10,1,1.0,10.49669737,16,0,12.0,0.0
55,3,1.0,2.0,3,5,1,8,7,1,0,5,2,2,0,0,0,0,100,3,40,1,3.0,6.521512483,15,0,2.0,0.0
21,2,1.0,1.0,3,5,1,1,6,1,0,5,2,2,1,1,1,0,22,2,10,1,2.0,10.49669737,7,0,1.0,1.0
35,3,2.0,2.0,3,4,1,4,0,0,0,4,0,0,0,0,0,0,11,2,40,1,4.0,7.781739015,4,0,1.0,2.0
55,3,4.0,4.0,2,5,1,15,0,1,1,5,2,0,1,1,1,0,45,2,10,1,8.0,13.98126763,15,0,1.0,0.0
55,3,3.0,0.0,3,5,1,0,7,1,1,5,2,2,1,0,0,0,45,1,22,1,3.0,6.66460256,7,0,0.0,0.0
55,1,1.0,0.0,6,1,0,6,0,1,1,5,2,0,0,0,0,2,75,3,10,1,1.0,5.646109133,6,0,0.0,1.0
35,3,1.0,1.0,3,5,0,1,6,1,0,4,2,2,1,0,0,0,22,2,3,1,2.0,10.49669737,7,0,1.0,0.0
21,1,0.0,1.0,3,4,0,24,0,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,12.61172188,24,0,12.0,1.0
35,3,1.0,1.0,1,5,1,9,4,0,0,4,0,0,0,0,0,0,22,2,10,1,2.0,6.317842213,13,0,1.0,0.0
35,3,2.0,2.0,1,5,1,10,10,1,0,5,2,2,0,1,1,0,11,2,3,1,4.0,6.66460256,20,0,1.0,0.0
55,1,1.0,0.0,3,5,1,0,7,1,1,5,2,2,1,0,0,0,75,2,3,1,1.0,6.66460256,7,0,0.0,1.0
35,1,0.0,1.0,1,5,1,4,0,1,0,5,2,2,1,1,1,0,22,3,20,1,1.0,13.98126763,4,0,12.0,0.0
55,3,2.0,0.0,5,4,1,1,0,0,0,4,0,0,0,0,0,0,100,2,20,1,2.0,4.263060223,1,0,0.0,2.0
35,1,0.0,1.0,2,5,0,12,0,1,0,5,2,2,1,0,0,1,22,1,10,2,1.0,10.49669737,12,0,12.0,0.0
55,3,1.0,1.0,6,4,0,40,0,0,0,4,0,0,0,0,0,0,45,3,3,1,2.0,18.76297924,40,0,1.0,0.0
35,3,2.0,2.0,6,1,0,1,0,0,0,4,0,0,0,0,0,0,75,2,40,1,4.0,4.791641623,1,0,1.0,1.0
35,1,0.0,1.0,3,4,0,6,4,0,0,4,0,0,0,0,0,0,75,2,22,1,1.0,5.646109133,10,0,12.0,0.0
9,3,1.0,1.0,3,5,1,90,0,0,0,4,0,0,0,0,0,0,100,2,3,1,2.0,6.084577464,90,0,1.0,2.0
35,1,1.0,0.0,6,4,0,7,0,0,0,4,0,0,0,0,0,0,100,2,3,1,1.0,7.781739015,7,0,0.0,1.0
55,1,0.0,1.0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,75,2,3,1,1.0,6.084577464,2,0,12.0,1.0
70,2,1.0,1.0,1,5,1,5,0,1,0,5,2,2,1,1,1,0,75,3,40,1,2.0,13.98126763,5,0,1.0,0.0
55,1,1.0,0.0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,100,2,22,1,1.0,5.646109133,2,0,0.0,2.0
55,3,1.0,0.0,1,2,1,8,0,0,0,4,0,0,0,0,0,0,75,1,40,1,1.0,10.49669737,8,0,0.0,2.0
55,1,0.0,1.0,3,4,1,2,0,0,0,4,0,0,0,0,0,0,100,2,22,1,1.0,4.615932526,2,0,12.0,1.0
35,2,0.0,1.0,2,5,1,7,0,1,1,5,2,2,0,0,0,0,45,2,40,1,1.0,6.521512483,7,0,12.0,0.0
35,1,0.0,1.0,6,1,0,4,0,0,0,4,0,0,0,0,0,0,100,3,10,1,1.0,4.760582619,4,0,12.0,2.0
35,2,1.0,1.0,3,5,1,3,9,1,0,5,2,2,1,1,0,0,100,1,40,1,2.0,10.49669737,12,0,1.0,0.0
70,2,1.0,1.0,5,5,0,14,0,0,0,3,0,0,0,0,0,0,75,2,10,1,2.0,10.49669737,14,0,1.0,1.0
35,1,1.0,0.0,2,5,1,15,0,0,0,4,0,0,0,0,0,0,100,2,3,2,1.0,3.221345731,15,0,0.0,0.0
35,3,1.0,1.0,3,4,1,26,2,0,0,4,0,0,0,0,0,0,100,2,40,1,2.0,10.49669737,28,0,1.0,1.0
55,3,1.0,0.0,1,5,1,7,0,1,1,3,2,2,1,1,0,0,75,2,3,1,1.0,6.66460256,7,0,0.0,0.0
55,2,1.0,1.0,3,5,1,0,14,1,1,5,2,2,1,0,0,0,45,2,40,2,2.0,6.66460256,14,0,1.0,0.0
55,2,1.0,1.0,1,5,1,6,0,1,1,5,2,0,1,1,1,2,100,2,40,1,2.0,13.98126763,6,0,1.0,0.0
9,3,1.0,1.0,1,3,1,12,0,0,0,5,0,0,0,0,0,0,100,2,40,1,2.0,1.800526697,12,0,1.0,1.0
55,3,2.0,2.0,1,5,1,7,0,1,1,5,2,1,1,1,1,0,100,2,10,1,4.0,9.494009243,7,0,1.0,0.0
35,1,0.0,1.0,5,1,1,2,0,0,0,5,0,0,0,0,0,0,22,3,10,1,1.0,4.760582619,2,0,12.0,1.0
21,1,0.0,1.0,1,1,0,30,0,0,0,4,0,0,0,0,0,0,22,3,40,1,1.0,6.084577464,30,0,12.0,1.0
35,1,1.0,0.0,2,5,1,7,0,1,1,5,2,2,1,0,1,0,22,2,10,1,1.0,10.49669737,7,0,0.0,0.0
55,1,1.0,0.0,1,5,1,11,4,1,1,5,2,2,1,1,1,0,75,2,3,1,1.0,10.49669737,15,0,0.0,0.0
55,2,1.0,1.0,2,5,1,8,0,1,0,5,0,0,0,0,1,0,22,1,10,1,2.0,6.001077247,8,0,1.0,0.0
55,3,1.0,1.0,1,5,1,6,1,1,1,5,2,2,1,0,1,2,100,3,10,1,2.0,6.66460256,7,0,1.0,0.0
35,1,1.0,0.0,1,2,1,2,0,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,10.49669737,2,0,0.0,1.0
35,1,1.0,0.0,5,4,0,60,0,0,0,4,0,0,0,0,0,0,75,2,3,1,1.0,6.317842213,60,0,0.0,1.0
35,1,0.0,1.0,1,1,0,8,0,0,0,4,0,0,0,0,0,0,75,2,40,1,1.0,6.359114199,8,0,12.0,1.0
35,2,1.0,1.0,3,5,1,0,7,1,1,4,2,0,1,0,0,0,45,2,10,1,2.0,6.66460256,7,0,1.0,0.0
35,1,0.0,1.0,6,1,1,3,0,0,0,4,0,0,0,0,0,0,100,2,10,1,1.0,6.359114199,3,0,12.0,1.0
55,2,1.0,1.0,1,5,1,6,4,1,1,5,2,2,1,1,1,0,4,2,3,1,2.0,7.821487521,10,1,1.0,0.0
35,2,1.0,1.0,1,5,1,4,4,1,1,5,2,2,1,0,0,0,75,3,3,1,2.0,6.66460256,8,0,1.0,0.0
35,3,1.0,3.0,5,5,1,3,0,1,0,5,2,2,1,1,1,0,22,2,22,1,4.0,4.615932526,3,0,3.0,0.0
55,2,1.0,1.0,1,5,1,14,0,1,1,5,2,2,1,1,1,0,22,2,10,2,2.0,6.521512483,14,0,1.0,0.0
35,3,0.0,2.0,3,1,1,2,0,0,0,4,0,0,0,0,0,0,100,3,10,1,2.0,4.760582619,2,0,12.0,1.0
35,2,1.0,1.0,1,5,1,4,10,1,1,5,1,2,1,1,0,0,100,2,3,1,2.0,10.49669737,14,0,1.0,0.0
35,1,1.0,0.0,2,5,1,6,0,1,1,5,2,2,1,0,0,0,45,2,10,1,1.0,10.49669737,6,0,0.0,1.0
55,2,1.0,1.0,3,1,1,2,0,0,0,5,0,0,0,0,0,0,22,2,3,1,2.0,4.760582619,2,0,1.0,1.0
9,3,6.0,3.0,2,5,1,13,0,1,1,3,2,2,1,1,1,2,75,2,40,1,9.0,1.800526697,13,0,0.5,0.0
35,2,1.0,1.0,1,5,1,7,7,0,0,5,0,1,0,0,0,0,100,2,40,1,2.0,5.646109133,14,0,1.0,0.0
55,2,1.0,1.0,1,5,1,9,0,1,0,4,2,2,1,1,1,2,75,2,10,2,2.0,10.49669737,9,0,1.0,2.0
55,3,3.0,2.0,2,5,0,15,6,1,1,5,2,2,1,1,1,0,100,2,10,1,5.0,10.49669737,21,0,0.6666666666666666,0.0
